run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_accuracy,metrics.lr-Adam,metrics.train_loss_step,test_accuracy,min_val_loss,num_params,test_f1_macro,train_time_s,metrics.epoch,metrics.train_accuracy,metrics.train_loss_epoch,params.n_val,params.scheduler_params/mode,params.scheduler_params/patience,params.optimizer_params/weight_decay,params.optimizer_params/lr,params.agg,params.scheduler_interval,params.scheduler_params/factor,params.batch_size,params.n_train,vocab_size,n_layers,params.optimizer,params.n_test,params.scheduler,params.epochs,lr,params.train_fraction,emb_dim,params.dataset,n_head,n_heads_label_attn,params.tokenizer,params.n_classes,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.git.commit,architecture
04f2ed7f3c82440f8af65698de4009e8,14,FINISHED,mlflow-artifacts:/14/04f2ed7f3c82440f8af65698de4009e8/artifacts,2026-06-25 21:35:26.248000+00:00,2026-06-25 23:07:07.104000+00:00,0.9240000247955322,6.25e-05,0.0013381588505581021,0.9213,0.29745230078697205,7392406,0.9209,5468.0,39.0,1.0,0.0016437966842204332,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,unique-chimp-763,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
8966c4be0a4b4f3f98f60aaea1dfee8a,14,FINISHED,mlflow-artifacts:/14/8966c4be0a4b4f3f98f60aaea1dfee8a/artifacts,2026-06-26 03:49:24.161000+00:00,2026-06-26 04:52:08.613000+00:00,0.9213333129882812,0.00025,0.0014955622609704733,0.9233,0.3188011348247528,7392406,0.9228,3731.9,26.0,1.0,0.0016123887617141008,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,exultant-owl-942,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
8b393ae81d2e4e3b8f9f4a343ce48c67,14,FINISHED,mlflow-artifacts:/14/8b393ae81d2e4e3b8f9f4a343ce48c67/artifacts,2026-06-25 17:43:01.652000+00:00,2026-06-25 18:15:22.579000+00:00,0.9190000295639038,0.000125,0.002086861990392208,0.9204,0.3249070346355438,4246678,0.9198,1917.7,29.0,1.0,0.0021111848764121532,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,capricious-mink-884,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
ba0e948e408342468dece6c3562965c6,14,FINISHED,mlflow-artifacts:/14/ba0e948e408342468dece6c3562965c6/artifacts,2026-06-25 19:24:37.577000+00:00,2026-06-25 20:10:06.688000+00:00,0.9196666479110718,5e-05,0.004340530373156071,0.9156,0.32576632499694824,4246678,0.9151,2707.3,39.0,1.0,0.00408722460269928,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,funny-swan-190,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
53caf0df788c4003b5c92bac2864f748,14,FINISHED,mlflow-artifacts:/14/53caf0df788c4003b5c92bac2864f748/artifacts,2026-06-25 16:49:34.254000+00:00,2026-06-25 16:57:11.746000+00:00,0.9173333048820496,0.00025,0.0038827164098620415,0.9191,0.3279944360256195,1336982,0.9187,441.0,28.0,1.0,0.003675478510558605,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,rumbling-shrike-351,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
a000371eec6f491581dc4cfae4190b92,14,FINISHED,mlflow-artifacts:/14/a000371eec6f491581dc4cfae4190b92/artifacts,2026-06-26 03:00:23.057000+00:00,2026-06-26 03:49:21.523000+00:00,0.9190000295639038,0.000125,0.0016780751757323742,0.9198,0.32883700728416443,7392406,0.9194,2906.3,20.0,0.9998666644096375,0.002454638946801424,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,melodic-wolf-908,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
9425a1ac40354ebd968684d38b0a78e2,14,FINISHED,mlflow-artifacts:/14/9425a1ac40354ebd968684d38b0a78e2/artifacts,2026-06-25 18:33:30.852000+00:00,2026-06-25 18:45:07.958000+00:00,0.9183333516120911,0.00025,0.001851800479926169,0.9153,0.33048996329307556,1336982,0.9148,679.1,37.0,1.0,0.0019556735642254353,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,legendary-eel-257,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
57c02d33b34242bd94757d408f93d554,14,FINISHED,mlflow-artifacts:/14/57c02d33b34242bd94757d408f93d554/artifacts,2026-06-26 15:32:19.829000+00:00,2026-06-26 16:33:40.854000+00:00,0.9183333516120911,0.000125,0.0016825695056468248,0.9236,0.3307611346244812,8928406,0.9229,3647.3,26.0,0.9999333620071411,0.0017953888745978475,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,5000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,serious-flea-977,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
4371971ec0484c608c14388c3b38f9a7,14,FINISHED,mlflow-artifacts:/14/4371971ec0484c608c14388c3b38f9a7/artifacts,2026-06-25 14:23:59.440000+00:00,2026-06-25 14:49:27.186000+00:00,0.9169999957084656,0.00025,0.0032407878898084164,0.9187,0.33200082182884216,4246678,0.9182,1504.8,22.0,0.9998666644096375,0.0036349319852888584,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,inquisitive-gull-867,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
ce83ca15648c48d4be7ec45ddca8c7bc,14,FINISHED,mlflow-artifacts:/14/ce83ca15648c48d4be7ec45ddca8c7bc/artifacts,2026-06-25 14:36:15.005000+00:00,2026-06-25 14:57:36.375000+00:00,0.9136666655540466,3.0517578125e-08,0.0018645876552909613,0.9089,0.3324967920780182,1100950,0.9084,1258.6,109.0,0.9999333620071411,0.0025115427561104298,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,serious-snail-819,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
8a88de82b96c4bd28dd90f08eb82a8d3,14,FINISHED,mlflow-artifacts:/14/8a88de82b96c4bd28dd90f08eb82a8d3/artifacts,2026-06-25 17:20:11.439000+00:00,2026-06-25 17:42:59.313000+00:00,0.9183333516120911,0.00025,0.0025111064314842224,0.9207,0.3355332612991333,4246678,0.92,1345.1,20.0,0.9998000264167786,0.0031839541625231504,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,blushing-dog-14,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
b95d3ee1f13c40a58cab3591182971d7,14,FINISHED,mlflow-artifacts:/14/b95d3ee1f13c40a58cab3591182971d7/artifacts,2026-06-26 03:36:43.455000+00:00,2026-06-26 03:47:32.829000+00:00,0.92166668176651,0.00025,0.0025248515885323286,0.9187,0.33615395426750183,2123414,0.9186,630.2,20.0,0.9998000264167786,0.003302850527688861,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,popular-croc-729,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
17bc50d00d244c838b21e98ef442fb21,14,FINISHED,mlflow-artifacts:/14/17bc50d00d244c838b21e98ef442fb21/artifacts,2026-06-25 15:04:57.845000+00:00,2026-06-25 15:51:18.705000+00:00,0.9146666526794434,0.00025,0.005668403580784798,0.9213,0.33664563298225403,7392406,0.9211,2746.7,19.0,1.0,0.0024111729580909014,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,abrasive-dove-522,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
7863cf8eac7e42c1896ce398df0ad607,14,FINISHED,mlflow-artifacts:/14/7863cf8eac7e42c1896ce398df0ad607/artifacts,2026-06-25 20:10:09.526000+00:00,2026-06-25 20:46:34.189000+00:00,0.9183333516120911,0.000125,0.0019566677510738373,0.9198,0.3387514352798462,4246678,0.9191,2162.1,31.0,0.9998000264167786,0.002768638776615262,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,funny-ray-613,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
5522dca056814b0da438fead5c11ab99,14,FINISHED,mlflow-artifacts:/14/5522dca056814b0da438fead5c11ab99/artifacts,2026-06-25 16:40:45.449000+00:00,2026-06-25 16:47:31.718000+00:00,0.9176666736602783,0.000125,0.003982386086136103,0.9142,0.33889061212539673,471958,0.9135,388.0,54.0,1.0,0.004545487929135561,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,128,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,serious-chimp-855,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
7051dd982fe04369a5a4e22b10951d63,14,FINISHED,mlflow-artifacts:/14/7051dd982fe04369a5a4e22b10951d63/artifacts,2026-06-25 14:49:29.752000+00:00,2026-06-25 15:26:52.360000+00:00,0.9136666655540466,6.25e-05,0.0025870096869766712,0.9164,0.33938533067703247,4246678,0.9158,2219.3,33.0,1.0,0.0020616028923541307,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,awesome-carp-6,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
a815e6b12247494da1be084c3fab56b4,14,FINISHED,mlflow-artifacts:/14/a815e6b12247494da1be084c3fab56b4/artifacts,2026-06-25 20:29:06.445000+00:00,2026-06-25 21:35:23.426000+00:00,0.9193333387374878,6.25e-05,0.0016252212226390839,0.922,0.3394184708595276,7392406,0.9218,3944.2,28.0,0.9998666644096375,0.0021943433675915003,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,valuable-elk-511,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
ef5365828c734cbab8d02233883a8134,14,FINISHED,mlflow-artifacts:/14/ef5365828c734cbab8d02233883a8134/artifacts,2026-06-26 20:43:16.357000+00:00,2026-06-26 21:34:39.864000+00:00,0.9179999828338623,0.000125,0.0016008305829018354,0.9238,0.33980461955070496,8928406,0.9234,3042.3,21.0,0.9998000264167786,0.0023926140274852514,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,5000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,zealous-ant-275,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
aa0e071ac0b743049f9e7603ed36fbdb,14,FINISHED,mlflow-artifacts:/14/aa0e071ac0b743049f9e7603ed36fbdb/artifacts,2026-06-25 15:51:21.724000+00:00,2026-06-25 17:11:37.554000+00:00,0.9166666865348816,0.000125,0.0036071219947189093,0.9209,0.34136316180229187,7392406,0.9205,4782.1,34.0,0.9994000196456909,0.005513933952897787,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,enthused-doe-940,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
f64934e1fd4e4377ab0ac90757fa43ab,14,FINISHED,mlflow-artifacts:/14/f64934e1fd4e4377ab0ac90757fa43ab/artifacts,2026-06-26 02:22:36.259000+00:00,2026-06-26 02:34:40.099000+00:00,0.9176666736602783,0.000125,0.002063698135316372,0.9178,0.3421863615512848,2123414,0.9174,706.6,27.0,0.9998666644096375,0.0025999019853770733,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,legendary-squid-618,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
2c907503123042ed97f606817d4f0304,14,FINISHED,mlflow-artifacts:/14/2c907503123042ed97f606817d4f0304/artifacts,2026-06-25 17:15:58.808000+00:00,2026-06-25 17:23:28.147000+00:00,0.9139999747276306,0.000125,0.004078777972608805,0.9164,0.3428688943386078,471958,0.9159,431.4,56.0,1.0,0.003867150517180562,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,128,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,capricious-mink-555,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
9d09e676f8db4d22b24d229b5586c6a8,14,FINISHED,mlflow-artifacts:/14/9d09e676f8db4d22b24d229b5586c6a8/artifacts,2026-06-25 13:48:22.977000+00:00,2026-06-25 14:36:12.357000+00:00,0.9103333353996277,0.0001,0.003692897269502282,0.9102,0.34370410442352295,1100950,0.9098,2848.2,242.0,0.9999333620071411,0.003650148632004857,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,512,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,agreeable-cat-795,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
32bdf85f696048958fb29976fc18e739,14,FINISHED,mlflow-artifacts:/14/32bdf85f696048958fb29976fc18e739/artifacts,2026-06-26 02:45:56.752000+00:00,2026-06-26 03:21:34.016000+00:00,0.9123333096504211,6.25e-05,0.001940734451636672,0.9193,0.343860924243927,5782678,0.9187,2114.0,32.0,1.0,0.002035182435065508,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,5000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,salty-crow-608,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
f0bc71f764f84be09818a0504dae9c55,14,FINISHED,mlflow-artifacts:/14/f0bc71f764f84be09818a0504dae9c55/artifacts,2026-06-25 13:47:42.212000+00:00,2026-06-25 14:16:42.533000+00:00,0.9083333611488342,0.0001,0.004055171273648739,0.9102,0.3455868363380432,550550,0.9096,1724.4,259.0,0.9999333620071411,0.00436057522892952,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,256,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,suave-snail-464,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
56d7deedc799487c8e7ef4e466a57216,14,FINISHED,mlflow-artifacts:/14/56d7deedc799487c8e7ef4e466a57216/artifacts,2026-06-25 14:24:49.193000+00:00,2026-06-25 14:30:59.958000+00:00,0.909333348274231,0.000125,0.0015389506006613374,0.9029,0.3461892902851105,550550,0.9026,353.8,53.0,0.9999333620071411,0.002398773794993758,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,bold-skink-706,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
f58d6becb22f48b3bd89e08931dc733c,14,FINISHED,mlflow-artifacts:/14/f58d6becb22f48b3bd89e08931dc733c/artifacts,2026-06-25 16:41:23.090000+00:00,2026-06-25 17:20:08.949000+00:00,0.9150000214576721,5e-05,0.005150948651134968,0.9187,0.3473070561885834,4246678,0.9181,2303.7,35.0,0.9999333620071411,0.0054578338749706745,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,512,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,beautiful-hen-655,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
ffdf306dfe464e56b799fd290e30baf1,14,FINISHED,mlflow-artifacts:/14/ffdf306dfe464e56b799fd290e30baf1/artifacts,2026-06-25 16:29:07.997000+00:00,2026-06-25 16:42:17.496000+00:00,0.9146666526794434,0.0001,0.01104310154914856,0.9107,0.3484247922897339,1336982,0.9104,773.2,50.0,0.999666690826416,0.0131769310683012,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,256,clinc150_noos,2,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,agreeable-gull-952,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
76b684a0778e4820a5983bd2d5cf3522,14,FINISHED,mlflow-artifacts:/14/76b684a0778e4820a5983bd2d5cf3522/artifacts,2026-06-25 14:57:38.792000+00:00,2026-06-25 15:09:13.974000+00:00,0.9143333435058594,0.000125,0.0017153688240796328,0.9104,0.3487732410430908,1100950,0.9102,673.4,58.0,0.9999333620071411,0.001872968627139926,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,chill-newt-409,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
a27e1c24061e4f828729122728f32423,14,FINISHED,mlflow-artifacts:/14/a27e1c24061e4f828729122728f32423/artifacts,2026-06-26 03:24:51.050000+00:00,2026-06-26 03:36:40.925000+00:00,0.9163333177566528,0.00025,0.002677660435438156,0.9198,0.34917980432510376,2123414,0.9193,689.7,22.0,1.0,0.00284116854891181,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,2000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,256,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,redolent-midge-298,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
eab7a589b6374f44b90f4d8be3160713,14,FINISHED,mlflow-artifacts:/14/eab7a589b6374f44b90f4d8be3160713/artifacts,2026-06-26 07:25:21.168000+00:00,2026-06-26 07:36:46.389000+00:00,0.9153333306312561,0.00025,0.003395517822355032,0.9182,0.34938037395477295,2891414,0.9178,666.0,21.0,0.9999333620071411,0.003241048427298665,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,5000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,overjoyed-bass-323,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
6798134ae09a4d829a50ac8d7dd0c9a0,14,FINISHED,mlflow-artifacts:/14/6798134ae09a4d829a50ac8d7dd0c9a0/artifacts,2026-06-25 18:09:44.914000+00:00,2026-06-25 18:25:56.863000+00:00,0.9133333563804626,0.0001,0.01194499060511589,0.9158,0.35003331303596497,1336982,0.9152,954.9,53.0,0.9997333288192749,0.011052004992961884,3000,min,2,0.0001,0.0001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0001,1.0,256,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,worried-pig-143,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
23c2a89fd6864b0b93102233033f702d,14,FINISHED,mlflow-artifacts:/14/23c2a89fd6864b0b93102233033f702d/artifacts,2026-06-26 05:14:58.952000+00:00,2026-06-26 05:40:19.542000+00:00,0.9156666398048401,0.00025,0.0038200239650905132,0.9167,0.3522835969924927,5782678,0.916,1497.2,21.0,0.9998000264167786,0.0043469625525176525,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,5000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,legendary-shad-109,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
637125fd2d924057b5d5eaf4d2d2e3e6,14,FINISHED,mlflow-artifacts:/14/637125fd2d924057b5d5eaf4d2d2e3e6/artifacts,2026-06-26 21:34:43.404000+00:00,2026-06-26 22:33:22.414000+00:00,0.9153333306312561,0.00025,0.001760629122145474,0.9213,0.3527340590953827,8928406,0.921,3485.0,24.0,0.9998666644096375,0.0019996296614408493,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,5000,2,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,512,clinc150_noos,8,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,valuable-ray-146,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=2)
fc58ecc8097d4474a26f6c9bba75ab45,14,FINISHED,mlflow-artifacts:/14/fc58ecc8097d4474a26f6c9bba75ab45/artifacts,2026-06-25 17:40:02.556000+00:00,2026-06-25 17:48:55.089000+00:00,0.9116666913032532,0.000125,0.0025159770157188177,0.9142,0.35281553864479065,1336982,0.9137,512.3,32.0,0.9999333620071411,0.004323620814830065,3000,min,2,0.0001,0.001,mean,epoch,0.5,128,15000,2000,1,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.001,1.0,256,clinc150_noos,4,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,placid-squirrel-973,19877c9ab239d627552d1a74dcd3f4401845285f,FATE (L=1)
fde9bd5357eb42379ce5a7e6fa1aacb5,14,FINISHED,mlflow-artifacts:/14/fde9bd5357eb42379ce5a7e6fa1aacb5/artifacts,2026-06-25 16:20:34.227000+00:00,2026-06-25 16:39:36.649000+00:00,0.9150000214576721,7.8125e-06,0.001288962783291936,0.9133,0.3531193733215332,2636950,0.9127,1119.1,86.0,0.9999333620071411,0.0020171734504401684,3000,min,2,0.0001,0.0005,mean,epoch,0.5,128,15000,5000,0,<class 'torch.optim.adam.Adam'>,4500,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,500,0.0005,1.0,512,clinc150_noos,None,None,wordpiece,150,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,LOCAL,useful-toad-176,19877c9ab239d627552d1a74dcd3f4401845285f,FastText
