run_id,experiment_id,status,artifact_uri,start_time,end_time,test_accuracy_div,metrics.lr-Adam,test_accuracy_sub,metrics.val_accuracy_level_2,metrics.val_accuracy_level_4,test_accuracy_grp,metrics.train_loss_epoch,test_f1_macro_grp,metrics.val_accuracy_level_0,test_f1_macro_sec,test_accuracy_sec,metrics.train_loss_step,metrics.train_accuracy_level_1,test_f1_macro_div,min_val_loss,metrics.train_accuracy_level_0,test_accuracy_cls,test_f1_macro_sub,metrics.val_accuracy_level_3,metrics.train_accuracy_level_2,metrics.train_accuracy_level_3,metrics.train_accuracy_level_4,num_params,metrics.epoch,train_time_s,test_f1_macro_cls,metrics.val_accuracy_level_1,params.patience_early_stopping,emb_dim,params.scheduler,params.n_train,params.n_layers,params.train_fraction,params.n_val,params.optimizer,lr,params.scheduler_interval,params.num_epochs,params.optimizer_params/lr,params.n_test,n_heads_label_attn,vocab_size,params.batch_size,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user,architecture
b98207d773174bb7854e0aa5a61ea7e4,16,FINISHED,mlflow-artifacts:/16/b98207d773174bb7854e0aa5a61ea7e4/artifacts,2026-07-24 20:06:29.144000+00:00,2026-07-25 02:28:32.183000+00:00,0.907,0.001,0.8655,0.8816800117492676,0.8613399863243103,0.8848,0.34569934010505676,0.665,0.9222999811172485,0.837,0.9232,0.3016104996204376,0.9113678336143494,0.7815,0.4438760280609131,0.9253188967704773,0.8756,0.5823,0.8723800182342529,0.8947648406028748,0.8928328156471252,0.885442316532135,507397,39.0,22908.5,0.626,0.9054399728775024,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,able-gull-754,projet-text-classif,FastText + Label Attention
fae2af7d4b1649469be273d42fe3d326,16,FINISHED,mlflow-artifacts:/16/fae2af7d4b1649469be273d42fe3d326/artifacts,2026-07-22 13:21:15.903000+00:00,2026-07-22 15:24:30.300000+00:00,0.9052,0.001,0.866,0.8826199769973755,0.8604999780654907,0.885,0.3545016944408417,0.6842,0.9154599905014038,0.8603,0.9183,0.3571354150772095,0.9108605980873108,0.8043,0.4442864954471588,0.918755829334259,0.8769,0.628,0.8721399903297424,0.8968499302864075,0.8930984139442444,0.8832992911338806,934251,13.0,7377.6,0.6524,0.9028199911117554,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,enchanting-chimp-80,projet-text-classif,FastText
4324f7329e5a4c3cb81e0d28a6652335,16,FINISHED,mlflow-artifacts:/16/4324f7329e5a4c3cb81e0d28a6652335/artifacts,2026-07-22 13:49:25.010000+00:00,2026-07-22 16:18:05.591000+00:00,0.904,0.001,0.8648,0.8813999891281128,0.8583599925041199,0.8841,0.35976293683052063,0.6751,0.9113199710845947,0.8525,0.9132,0.4341229200363159,0.909182608127594,0.7723,0.4465116858482361,0.9142919182777405,0.8757,0.62,0.8715000152587891,0.8960490226745605,0.8920682668685913,0.881963849067688,467947,22.0,8908.5,0.642,0.9013800024986267,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,worried-shoat-651,projet-text-classif,FastText
8b160b36a46947a1909b542290b36b64,16,FINISHED,mlflow-artifacts:/16/8b160b36a46947a1909b542290b36b64/artifacts,2026-07-24 03:01:13.052000+00:00,2026-07-24 11:47:55.796000+00:00,0.9034,0.001,0.8636,0.8769199848175049,0.8596000075340271,0.8808,0.3837571144104004,0.6389,0.9154599905014038,0.8362,0.9167,0.41453948616981506,0.904462993144989,0.7541,0.4467453062534332,0.9177165627479553,0.8731,0.5844,0.8687999844551086,0.8857161998748779,0.8831238746643066,0.8750151991844177,315397,54.0,31588.3,0.6005,0.8991199731826782,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,victorious-colt-152,projet-text-classif,FastText + Label Attention
bbaf9dc70a794eafa17f6f6a2ea072ec,16,FINISHED,mlflow-artifacts:/16/bbaf9dc70a794eafa17f6f6a2ea072ec/artifacts,2026-07-24 00:26:50.532000+00:00,2026-07-25 17:39:35.352000+00:00,0.9106,0.001,0.867,0.8863800168037415,0.8630800247192383,0.8854,0.30519887804985046,0.6806,0.9291200041770935,0.8684,0.9269,0.2546728253364563,0.9203792214393616,0.8018,0.44715991616249084,0.9325397610664368,0.8764,0.606,0.872759997844696,0.9009969830513,0.8982863426208496,0.8926904797554016,7110661,15.0,148244.8,0.6245,0.9110000133514404,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,bouncy-carp-278,projet-text-classif,FastText + Label Attention
4aff4dcca42d46aea59449311f2958e0,16,FINISHED,mlflow-artifacts:/16/4aff4dcca42d46aea59449311f2958e0/artifacts,2026-07-24 18:01:04.379000+00:00,2026-07-24 21:55:12.908000+00:00,0.9113,0.001,0.8653,0.8880800008773804,0.8616799712181091,0.8878,0.30691829323768616,0.6793,0.927079975605011,0.8648,0.9262,0.23113450407981873,0.9200908541679382,0.7846,0.4472525715827942,0.9317103028297424,0.875,0.5847,0.8731600046157837,0.9045431613922119,0.9049674272537231,0.89727383852005,3098629,13.0,14035.5,0.6203,0.9101999998092651,5,128,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,25000,4,20000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,masked-yak-515,projet-text-classif,FastText + Label Attention
e589ec2dca96409ea6ff8c9ff9a3909b,16,FINISHED,mlflow-artifacts:/16/e589ec2dca96409ea6ff8c9ff9a3909b/artifacts,2026-07-22 20:55:24.814000+00:00,2026-07-22 23:31:20.289000+00:00,0.9101,0.001,0.8663,0.8845000267028809,0.8602399826049805,0.8882,0.31447136402130127,0.6904,0.9239599704742432,0.8646,0.9234,0.4733937084674835,0.9206233024597168,0.803,0.44732746481895447,0.9289678335189819,0.8779,0.6211,0.8720600008964539,0.9068773984909058,0.9036645293235779,0.8939878940582275,3402859,9.0,9326.4,0.6406,0.9091399908065796,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,5000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,handsome-shrew-145,projet-text-classif,FastText
32447bc0da2d47868eb95dd2b317eb0a,16,FINISHED,mlflow-artifacts:/16/32447bc0da2d47868eb95dd2b317eb0a/artifacts,2026-07-25 10:36:03.057000+00:00,2026-07-25 23:22:03.138000+00:00,0.9141,0.0005,0.8646,0.8860399723052979,0.8590199947357178,0.8871,0.2901644706726074,0.6576,0.9311599731445312,0.8787,0.9303,0.2854400873184204,0.9236260056495667,0.7995,0.4494519531726837,0.9344271421432495,0.8767,0.5992,0.8757399916648865,0.90826416015625,0.9067334532737732,0.8993768692016602,4292613,15.0,45912.3,0.6316,0.9126999974250793,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,suave-jay-770,projet-text-classif,FastText + Label Attention
c6c613d003bb48beaf494a20ecf64265,16,FINISHED,mlflow-artifacts:/16/c6c613d003bb48beaf494a20ecf64265/artifacts,2026-07-22 14:33:31.419000+00:00,2026-07-22 16:55:26.828000+00:00,0.907,0.001,0.8647,0.8810799717903137,0.8579999804496765,0.8848,0.35964351892471313,0.6946,0.9170200228691101,0.8701,0.9211,0.3897620439529419,0.9113736152648926,0.7887,0.450439989566803,0.921091616153717,0.8763,0.6237,0.8697599768638611,0.8957999348640442,0.8912193775177002,0.8813714385032654,1866859,8.0,8483.8,0.6458,0.9037399888038635,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,capricious-tern-333,projet-text-classif,FastText
332671f20617496aa49fe3e9aac2c8b0,16,FINISHED,mlflow-artifacts:/16/332671f20617496aa49fe3e9aac2c8b0/artifacts,2026-07-24 18:01:06.491000+00:00,2026-07-24 22:03:51.487000+00:00,0.9101,0.001,0.8643,0.8826000094413757,0.8636400103569031,0.8845,0.31853187084198,0.6626,0.9258400201797485,0.8691,0.9279,0.2590666115283966,0.9177262783050537,0.7672,0.45175838470458984,0.9308450222015381,0.8731,0.5828,0.8729599714279175,0.9011853933334351,0.9026171565055847,0.8947630524635315,1467397,22.0,14554.7,0.6076,0.9093599915504456,5,64,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,25000,4,20000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,secretive-croc-310,projet-text-classif,FastText + Label Attention
44ca050306964dd0b728f5944d610dfc,16,FINISHED,mlflow-artifacts:/16/44ca050306964dd0b728f5944d610dfc/artifacts,2026-07-23 07:52:19.321000+00:00,2026-07-23 10:20:07.382000+00:00,0.9119,0.001,0.8668,0.8837800025939941,0.8600000143051147,0.8888,0.28599706292152405,0.6899,0.9251199960708618,0.8745,0.9253,0.4038148820400238,0.928813099861145,0.8068,0.4521887004375458,0.9362019300460815,0.8785,0.621,0.8714799880981445,0.915859043598175,0.9120380282402039,0.9028272032737732,11082859,8.0,8835.7,0.6477,0.9093000292778015,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,vaunted-shad-694,projet-text-classif,FastText
dc072ebf7dbc42578b84c9d524884fcd,16,FINISHED,mlflow-artifacts:/16/dc072ebf7dbc42578b84c9d524884fcd/artifacts,2026-07-25 09:53:45.249000+00:00,2026-07-25 13:49:17.478000+00:00,0.9082,0.001,0.8617,0.8840000033378601,0.8584399819374084,0.8848,0.3404650092124939,0.6499,0.9224200248718262,0.8504,0.9235,0.290658175945282,0.9141463041305542,0.7693,0.4534982740879059,0.9273146390914917,0.8749,0.5862,0.8705800175666809,0.8966207504272461,0.8961424827575684,0.8876250386238098,827397,23.0,14117.4,0.6077,0.9066600203514099,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,crawling-lark-501,projet-text-classif,FastText + Label Attention
34dd821ad0a04c8bbc7d1b0ed742e00e,16,FINISHED,mlflow-artifacts:/16/34dd821ad0a04c8bbc7d1b0ed742e00e/artifacts,2026-07-23 12:07:14.988000+00:00,2026-07-24 03:00:26.532000+00:00,0.901,0.0005,0.864,0.876479983329773,0.8578000068664551,0.8812,0.3903808295726776,0.6428,0.9164800047874451,0.8331,0.9171,0.3494037389755249,0.9019079208374023,0.754,0.4536375403404236,0.916793167591095,0.8703,0.5769,0.8702200055122375,0.8846819400787354,0.8824809789657593,0.8737765550613403,315397,92.0,53577.2,0.5954,0.8986200094223022,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,industrious-gull-293,projet-text-classif,FastText + Label Attention
3e84939980064ea68f597ea663c9001b,16,FINISHED,mlflow-artifacts:/16/3e84939980064ea68f597ea663c9001b/artifacts,2026-07-22 11:03:15.806000+00:00,2026-07-22 16:45:37.561000+00:00,0.9009,0.0005,0.8621,0.8791999816894531,0.8586199879646301,0.8831,0.38471680879592896,0.6485,0.906000018119812,0.8297,0.9073,0.41899847984313965,0.9055643081665039,0.7742,0.4538229703903198,0.9087432622909546,0.8741,0.5819,0.8709200024604797,0.8918117880821228,0.88669753074646,0.8760138750076294,234795,62.0,20531.9,0.6086,0.8995199799537659,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,None,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,salty-croc-1000,projet-text-classif,FastText
f8c7d0f93a93472bbdb42029cf61838a,16,FINISHED,mlflow-artifacts:/16/f8c7d0f93a93472bbdb42029cf61838a/artifacts,2026-07-22 16:46:23.950000+00:00,2026-07-22 21:08:16.768000+00:00,0.901,0.001,0.8636,0.8787999749183655,0.8576800227165222,0.8832,0.3798711597919464,0.6694,0.9053800106048584,0.8357,0.9089,0.3244268298149109,0.9057934880256653,0.7698,0.4554891884326935,0.9090824723243713,0.8747,0.5976,0.8693600296974182,0.8921179175376892,0.8873147964477539,0.8766981959342957,234795,50.0,15702.7,0.6241,0.8980399966239929,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,None,2000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,tasteful-ox-115,projet-text-classif,FastText
22438cc2fa6a46f0ab2bc2437295e5fa,16,FINISHED,mlflow-artifacts:/16/22438cc2fa6a46f0ab2bc2437295e5fa/artifacts,2026-07-25 11:38:02.939000+00:00,2026-07-26 11:30:20.338000+00:00,0.9148,0.001,0.867,0.8863199949264526,0.860319972038269,0.8893,0.2672353684902191,0.6819,0.9316800236701965,0.8748,0.9324,0.38792240619659424,0.9297066926956177,0.8008,0.4575742185115814,0.9381960034370422,0.875,0.5963,0.870419979095459,0.916847825050354,0.9145525693893433,0.9005120992660522,16326661,9.0,85815.5,0.6097,0.912060022354126,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,fearless-shark-891,projet-text-classif,FastText + Label Attention
b0418ced6b1d465d96b6dfb3b5c3f274,16,FINISHED,mlflow-artifacts:/16/b0418ced6b1d465d96b6dfb3b5c3f274/artifacts,2026-07-26 21:17:34.406000+00:00,2026-07-27 07:03:54.453000+00:00,0.9158,0.001,0.868,0.8892800211906433,0.8598600029945374,0.8894,0.2703552842140198,0.6853,0.9305999875068665,0.8882,0.9314,0.3296281099319458,0.9275918006896973,0.8022,0.45865538716316223,0.9385981559753418,0.877,0.6007,0.8721399903297424,0.9094184041023254,0.9135348200798035,0.9061617255210876,6852613,11.0,35131.8,0.6239,0.9148399829864502,5,256,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.001,epoch,300,0.001,50000,4,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,capricious-boar-832,projet-text-classif,FastText + Label Attention
5116944dfa65476091154b51ce71aa05,16,FINISHED,mlflow-artifacts:/16/5116944dfa65476091154b51ce71aa05/artifacts,2026-07-25 02:29:19.750000+00:00,2026-07-25 09:52:58.408000+00:00,0.9088,0.0005,0.8638,0.8832399845123291,0.8577200174331665,0.8852,0.3314741253852844,0.6499,0.9249799847602844,0.8538,0.9264,0.3317180573940277,0.9150208830833435,0.7783,0.4619136452674866,0.9293219447135925,0.8755,0.5788,0.8718199729919434,0.8989912867546082,0.8983426094055176,0.8903836607933044,827397,45.0,26604.1,0.606,0.9071000218391418,5,64,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,10000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,thundering-grub-677,projet-text-classif,FastText + Label Attention
224a2d8ef650472a89ff0d97d07f2e6f,16,FINISHED,mlflow-artifacts:/16/224a2d8ef650472a89ff0d97d07f2e6f/artifacts,2026-07-24 18:01:00.916000+00:00,2026-07-24 23:14:31.448000+00:00,0.9106,0.0005,0.8622,0.8850399851799011,0.862280011177063,0.8842,0.33826127648353577,0.6512,0.9232400059700012,0.8504,0.9232,0.2304489016532898,0.9154125452041626,0.7817,0.46408388018608093,0.9279958009719849,0.8745,0.5684,0.8719599843025208,0.8980667591094971,0.8972412347793579,0.890938937664032,1467397,30.0,18801.2,0.5941,0.9042800068855286,5,64,None,1258579,0,1.0,25000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,25000,4,20000,128,LOCAL,219300177caae6697e2deffda4a086e2e537cebe,/home/onyxia/work/insee_internship/src/multilevel/train.py,tasteful-worm-446,projet-text-classif,FastText + Label Attention
2112507d886347caa30e3e35f8454e3a,16,FINISHED,mlflow-artifacts:/16/2112507d886347caa30e3e35f8454e3a/artifacts,2026-07-25 21:36:19.651000+00:00,2026-07-26 04:48:38.461000+00:00,0.9074,0.0005,0.865,0.8827400207519531,0.8590599894523621,0.8834,0.32600173354148865,0.641,0.9259799718856812,0.8574,0.9227,0.32049843668937683,0.916756808757782,0.7767,0.4642393887042999,0.9289761185646057,0.8736,0.5772,0.8688399791717529,0.9004971981048584,0.8999188542366028,0.8922064900398254,3098629,17.0,25910.9,0.6031,0.9081000089645386,5,128,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,painted-mole-820,projet-text-classif,FastText + Label Attention
731d342cf5884364ba71e6f36f26b53c,16,FINISHED,mlflow-artifacts:/16/731d342cf5884364ba71e6f36f26b53c/artifacts,2026-07-24 07:16:45.183000+00:00,2026-07-25 11:37:16.215000+00:00,0.9131,0.0005,0.8631,0.8848599791526794,0.857699990272522,0.8878,0.26196885108947754,0.6719,0.9320999979972839,0.8712,0.9313,0.2819923758506775,0.9296578764915466,0.8064,0.46732938289642334,0.9379792213439941,0.8747,0.5923,0.8718799948692322,0.9142273664474487,0.9146898984909058,0.9077495336532593,16326661,11.0,101909.7,0.6166,0.9141799807548523,5,512,None,1208579,0,1.0,50000,<class 'torch.optim.adam.Adam'>,0.0005,epoch,300,0.0005,50000,4,20000,128,LOCAL,47aac8de0199ae6ef04df6f26cc4189809b0ab9e,/home/onyxia/work/insee_internship/src/multilevel/train.py,unleashed-carp-246,projet-text-classif,FastText + Label Attention
